DataHora=2026-09-26T14:05:34.5341682-03:00 | Nivel=INFO | Usuario=Nao autenticado | Perfil=Sem perfil | Tela=Geral | Acao=Inicializando estrutura do banco SQLite em 'C:\Users\campo\AppData\Local\Temp\primox-c113-smoke-20260926_140533\primoauto_operacional.db'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:16.6747072-03:00 | Nivel=WARN | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Permissao negada. Usuario=Smoke Login Seguranca; Perfil=Vendedor; Tipo=AcaoCriticaSemLinha; Alvo=SISTEMA_CONFIGURAR; Codigo=SISTEMA_CONFIGURAR | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:16.6829254-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:16.6835076-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:16.6840189-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:16.8858401-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Logout solicitado por 'smoke-login-seguranca@primoauto.com'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:16.8901356-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Sessão encerrada no banco: SessionId='7297c482-911f-4a74-9252-1c2f9fa11f6c'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7046181-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Sessão criada no banco: Usuario='Smoke Login Seguranca', SessionId='93904600-11e5-4d37-8224-5bfd2e30120a', Machine='CIRO'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7085314-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Sessões expiradas limpas: 14 sessões. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7100602-03:00 | Nivel=INFO | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Monitor de inatividade iniciado com timeout de 1 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7118294-03:00 | Nivel=WARN | Usuario=Smoke Login Seguranca | Perfil=Vendedor | Tela=Geral | Acao=Sessao expirada por inatividade. Usuario='smoke-login-seguranca@primoauto.com', InativoPor='00:02:00.0009334'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7137326-03:00 | Nivel=WARN | Usuario=Smoke Vendedor | Perfil=Vendedor | Tela=Geral | Acao=Permissao negada. Usuario=Smoke Vendedor; Perfil=Vendedor; Tipo=Modulo; Alvo=Financeiro; Codigo=FINANCEIRO_VER | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7173060-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: LoginSessao:MensagensLockoutLogoutPermissoes (4573 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7184847-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: PreCheck:SemModaisPresasNavegacao. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7576820-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7583660-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:17.7589104-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:18.6177487-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Modulo removido manualmente do cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:18.6248594-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:18.6255353-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:19.4660651-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Clientes | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:19.4668630-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Clientes | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:19.4674980-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Clientes'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:20.8153180-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Veiculos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:20.8159955-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Veiculos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:20.8165126-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Veiculos'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:21.7189779-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: AutoEletricaTecnica | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:21.7196965-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: AutoEletricaTecnica | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:21.7202955-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'AutoEletricaTecnica'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:22.8677283-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Orcamentos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:22.8685134-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Orcamentos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:22.8690322-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Orcamentos'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:23.7792184-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: OrdensServico | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:23.7798806-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: OrdensServico | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:23.7803887-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'OrdensServico'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:24.9624809-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: OficinaKanban | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:24.9631811-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: OficinaKanban | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:24.9637468-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'OficinaKanban'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:25.7953704-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: PDV | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:25.7960258-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: PDV | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:25.7966028-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'PDV'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:25.9351992-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Diagnostico de impressao do PDV: Default=Microsoft Print to PDF / Fisica=False / Instaladas=1 / Microsoft Print to PDF [Driver=Microsoft Print To PDF; Porta=PORTPROMPT:; Default=True; Virtual=True; Offline=False; Shared=False] | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:25.9363553-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Nenhuma impressora fisica foi detectada para homologacao final do PDV. O ambiente atual depende apenas de fila virtual. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:26.5909268-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Estoque | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:26.5917371-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Estoque | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:26.5922653-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Estoque'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:26.6401760-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Estoque | Acao=Estoque: listagem carregou 556 produto(s). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:26.7611754-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Estoque | Acao=Estoque layout: rootH=885; headerH=59; actionBarH=140; actionBarVis=Visible; metricsH=84; metricsVis=Visible; stateHostH=575; contentH=575; contentVis=Visible; loadingH=0; loadingVis=Collapsed; emptyH=0; emptyVis=Collapsed; errorH=0; errorVis=Collapsed; dataGridH=421; gridItems=556; totalTxt=556 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:27.4754062-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: CatalogoPecas | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:27.4761574-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: CatalogoPecas | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:27.4767041-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'CatalogoPecas'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:27.8564112-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Catalogo veiculos: seed +0 veiculos, +0 vinculos peca↔veiculo. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:28.7210602-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Abertura da pagina de importacao NF-e. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:28.7296885-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: ImportarNFe | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:28.7303020-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: ImportarNFe | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:28.7308826-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'ImportarNFe'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.4557139-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.4650459-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.4896313-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.4919051-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Financeiro | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.4924233-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Financeiro | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.4929215-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Financeiro'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.9372906-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 3 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:29.9505180-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:30.0710844-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:31.2863891-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Fornecedores | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:31.2871471-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Fornecedores | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:31.2877104-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Fornecedores'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:32.1378451-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Funcionarios | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:32.1386838-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Funcionarios | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:32.1391935-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Funcionarios'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.0092969-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Agendamentos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.0100376-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Agendamentos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.0105930-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Agendamentos'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9482100-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Relatorios | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9488961-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Relatorios | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9494309-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Relatorios'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9789454-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterDadosFinanceiros(limit=250) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9803746-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterDadosVendas(limit=250) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9819137-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterMargemPorProduto(limit=100) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9829615-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterVendasPorHora concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9841368-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterVendasPorDia(limit=31) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9852024-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterInadimplenciaDetalhada(limit=100) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9864569-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterConciliacaoFinanceira concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9879324-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterOsAbertas concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9893083-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterOsFinalizadas concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9909776-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterOrdensServicoPorTecnico concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9929650-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterServicosRelatorio concluida em 1 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9961290-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterDadosEstoque(limit=250) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9976225-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterDadosClientes(limit=250) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9989830-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterDadosOrcamentos(limit=250) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:33.9999975-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterDadosCaixa(limit=250) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0027518-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterDemonstrativoResultado concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0041040-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterTicketMedio concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0049997-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterTotalClientes concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0059520-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterProdutosSemGiro concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0070047-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterConversaoOrcamentos concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0084808-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=ObterResumoConsistenciaOperacional concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0686032-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Auditoria | Acao=ObterAuditoriaPaginada(pagina=1, tamanho=100) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.0704987-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Auditoria | Acao=ObterCategoriasAuditoriaOperacional concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:34.1463639-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Relatorios | Acao=Workspace de relatorios carregado com 0 vendas, 104 clientes e 100 eventos de auditoria exibidos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:36.7444382-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: PreCheck:SemModaisPresasNavegacao (19025 ms). | ErroTecnico= | StackTrace=
