Table,Column,RowIndex,LegacyReal,ExpectedCents,ShadowCents,RoundtripDecimal,Difference,Status
Produtos,ValorTotalEstoque,443,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,444,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,445,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,446,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,447,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,448,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,449,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,450,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,451,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,452,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,453,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,454,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,455,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,456,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,457,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,458,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,459,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,460,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,461,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,462,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,463,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,464,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,465,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,466,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,467,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,468,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,469,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,470,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,471,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,472,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,473,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,474,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,475,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,476,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,477,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,478,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,479,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,480,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,481,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,482,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,483,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,484,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,485,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,486,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,487,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,488,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,489,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,490,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,491,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,492,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,493,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,494,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,495,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,496,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,497,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,498,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,499,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,500,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,501,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,502,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,503,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,504,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,505,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,506,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,507,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,508,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,509,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,510,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,511,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,512,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,513,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,514,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,515,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,516,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,517,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,518,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,519,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,520,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,521,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,522,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,523,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,524,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,525,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,526,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,527,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,528,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,529,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,530,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,531,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,532,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,533,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,534,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,535,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,536,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,537,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,538,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,539,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,540,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,541,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,542,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,543,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,544,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,545,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,546,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,547,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,548,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,549,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,550,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,551,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,552,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,553,0.0,0,0,0,0.00,PASS
Produtos,ValorTotalEstoque,554,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,0,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,1,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,2,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,3,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,4,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,5,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,6,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,7,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,8,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,9,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,10,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,11,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,12,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,13,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,14,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,15,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,16,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,17,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,18,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,19,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,20,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,21,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,22,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,23,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,24,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,25,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,26,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,27,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,28,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,29,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,30,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,31,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,32,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,33,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,34,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,35,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,36,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,37,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,38,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,39,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,40,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,41,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,42,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,43,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,44,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,45,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,46,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,47,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,48,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,49,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,50,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,51,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,52,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,53,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,54,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,55,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,56,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,57,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,58,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,59,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,60,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,61,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,62,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,63,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,64,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,65,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,66,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,67,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,68,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,69,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,70,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,71,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,72,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,73,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,74,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,75,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,76,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,77,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,78,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,79,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,80,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,81,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,82,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,83,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,84,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,85,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,86,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,87,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,88,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,89,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,90,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,91,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,92,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,93,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,94,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,95,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,96,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,97,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,98,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,99,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,100,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,101,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,102,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,103,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,104,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,105,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,106,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,107,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,108,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,109,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,110,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,111,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,112,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,113,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,114,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,115,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,116,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,117,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,118,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,119,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,120,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,121,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,122,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,123,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,124,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,125,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,126,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,127,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,128,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,129,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,130,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,131,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,132,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,133,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,134,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,135,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,136,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,137,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,138,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,139,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,140,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,141,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,142,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,143,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,144,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,145,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,146,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,147,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,148,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,149,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,150,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,151,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,152,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,153,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,154,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,155,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,156,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,157,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,158,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,159,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,160,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,161,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,162,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,163,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,164,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,165,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,166,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,167,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,168,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,169,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,170,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,171,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,172,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,173,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,174,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,175,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,176,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,177,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,178,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,179,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,180,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,181,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,182,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,183,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,184,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,185,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,186,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,187,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,188,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,189,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,190,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,191,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,192,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,193,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,194,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,195,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,196,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,197,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,198,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,199,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,200,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,201,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,202,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,203,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,204,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,205,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,206,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,207,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,208,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,209,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,210,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,211,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,212,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,213,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,214,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,215,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,216,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,217,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,218,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,219,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,220,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,221,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,222,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,223,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,224,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,225,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,226,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,227,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,228,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,229,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,230,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,231,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,232,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,233,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,234,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,235,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,236,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,237,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,238,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,239,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,240,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,241,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,242,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,243,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,244,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,245,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,246,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,247,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,248,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,249,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,250,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,251,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,252,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,253,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,254,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,255,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,256,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,257,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,258,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,259,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,260,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,261,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,262,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,263,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,264,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,265,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,266,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,267,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,268,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,269,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,270,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,271,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,272,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,273,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,274,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,275,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,276,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,277,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,278,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,279,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,280,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,281,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,282,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,283,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,284,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,285,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,286,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,287,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,288,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,289,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,290,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,291,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,292,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,293,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,294,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,295,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,296,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,297,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,298,0.0,0,0,0,0.00,PASS
Produtos,TotalFaturado,299,0.0,0,0,0,0.00,PASS
